Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Year,CSW%Diff,F-Strike%Diff,RE24Diff,WARDiff,K-BB%Diff
Ray Kerr,No,23.4,64.575,-1.0225,-0.05,-7.300000000000001,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Raynel Espinal,No,30.3,52.4,-1.01,0.0,19.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Raynel Espinal,No,8.3,50.0,-1.06,0.0,-12.5,2021,-22.0,-2.3999999999999986,-0.050000000000000044,-0.0,-31.5
Reed Garrett,No,23.633333333333336,62.36666666666667,-2.146666666666667,-0.0333333333333333,-0.5999999999999996,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Reese McGuire,No,14.3,66.7,0.52,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Reid Detmers,No,26.9,59.98333333333333,1.0483333333333331,0.3999999999999999,13.983333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Reid Detmers,No,24.3,54.1,-3.0650000000000004,-0.1,4.4,2021,-2.599999999999998,-5.883333333333326,-4.113333333333333,-0.4999999999999999,-9.583333333333334
Reiss Knehr,No,21.8,56.96666666666667,-0.3333333333333333,0.0,-1.2333333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reiss Knehr,No,20.55,53.025,0.3600000000000001,0.0,5.975,2022,-1.25,-3.94166666666667,0.6933333333333334,-0.0,7.208333333333333
Reiver Sanmartin,No,30.4,55.3,3.54,0.5,19.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reiver Sanmartin,No,27.23333333333333,60.16666666666666,-1.7366666666666664,-0.0333333333333333,3.983333333333333,2022,-3.166666666666668,4.86666666666666,-5.276666666666666,-0.5333333333333333,-15.116666666666669
Rex Brothers,,27.683333333333334,48.06666666666666,-1.1166666666666665,9.251858538542969e-18,15.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reyes Moronta,No,20.8,61.5,0.89,0.0,15.4,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reyes Moronta,No,28.933333333333334,61.333333333333336,-0.25,4.625929269271485e-18,16.98333333333333,2022,8.133333333333333,-0.1666666666666643,-1.1400000000000001,4.625929269271485e-18,1.5833333333333304
Reymin Guduan,,25.5,57.6,-2.45,0.0,-1.7000000000000002,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reynaldo Lopez,No,26.566666666666663,61.46666666666667,0.98,0.2333333333333333,20.2,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Reynaldo Lopez,No,29.516666666666666,61.8,1.5883333333333332,0.3333333333333333,20.65,2022,2.950000000000003,0.3333333333333286,0.6083333333333332,0.1,0.4499999999999993
Rich Hill,Yes,30.08333333333333,62.35,0.91,0.3166666666666666,14.116666666666664,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Rich Hill,Yes,29.46666666666667,63.78333333333333,-0.8500000000000001,0.3,10.983333333333334,2022,-0.61666666666666,1.43333333333333,-1.7600000000000002,-0.016666666666666607,-3.1333333333333293
Richard Bleier,No,28.383333333333336,70.64999999999999,2.216666666666667,0.1666666666666666,17.516666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Richard Bleier,No,25.016666666666666,67.38333333333334,-0.99,0.0833333333333333,9.966666666666669,2022,-3.3666666666666707,-3.2666666666666515,-3.206666666666667,-0.0833333333333333,-7.549999999999997
Richard Lovelady,,30.53333333333333,65.76666666666667,0.56,0.0666666666666666,19.933333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Richard Rodriguez,,25.53333333333333,70.5,1.81,0.1333333333333333,14.566666666666668,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Rico Garcia,No,20.1,56.25,0.1374999999999999,-0.025,-7.824999999999999,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Riley O'Brien,No,26.2,66.7,-1.9,-0.2,-11.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Riley O'Brien,No,17.4,60.0,0.4,0.0,0.0,2022,-8.8,-6.700000000000003,2.3,0.2,11.1
Riley Smith,,24.675,65.1,-2.5925,-0.0249999999999999,7.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Roansy Contreras,No,30.03333333333333,61.15,0.2566666666666666,0.1833333333333333,13.133333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Roansy Contreras,No,28.3,41.7,1.5,0.1,25.0,2021,-1.7333333333333307,-19.449999999999996,1.2433333333333334,-0.08333333333333329,11.866666666666667
Rob Zastryzny,No,22.700000000000003,45.85,0.53,0.0,16.65,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Robbie Erlin,No,17.5,77.8,-1.03,-0.1,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Robbie Ray,Yes,29.58333333333333,61.88333333333333,6.68,0.6833333333333335,24.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Robbie Ray,Yes,26.516666666666666,64.35000000000001,0.3483333333333334,0.3,19.666666666666668,2022,-3.066666666666663,2.4666666666666757,-6.331666666666666,-0.38333333333333347,-4.933333333333334
Robel Garcia,,13.8,37.5,-3.5,-0.1,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Robert Dugger,No,29.33333333333333,49.03333333333333,-1.3666666666666665,0.0,13.433333333333332,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Robert Dugger,No,27.325,66.0,-3.1075,-0.05,0.4000000000000003,2021,-2.0083333333333293,16.96666666666667,-1.7408333333333335,-0.05,-13.033333333333331
Robert Gsellman,No,23.7,64.1,-2.3,0.0,9.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Robert Gsellman,No,22.625,65.975,0.4625,0.025,10.75,2021,-1.0749999999999993,1.875,2.7624999999999997,0.025,1.3499999999999996
Robert Stephenson,No,29.98,54.67999999999999,0.9239999999999998,0.12,14.82,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Robert Stephenson,No,28.866666666666664,62.35,-0.2016666666666665,0.05,14.1,2022,-1.1133333333333368,7.670000000000009,-1.1256666666666664,-0.06999999999999999,-0.7200000000000006
Robert Stock,,27.8,55.35,-1.955,-0.1,-0.2999999999999998,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Robert Suarez,No,25.5,65.16,2.13,0.12,15.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Roel Ramirez,,21.4,50.0,-1.06,0.0,-50.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Roenis Elias,No,23.35,72.3,0.125,0.0,7.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Romy Gonzalez,,50.0,,0.24,0.0,100.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ron Marinaccio,No,31.08333333333333,58.36666666666667,1.3016666666666663,0.0666666666666666,18.933333333333334,2022,-0.0,,-0.0,-0.0,-0.0
Ronald Bolanos,No,33.0,44.0,2.23,0.2,32.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ronald Bolanos,No,24.7,58.8,-0.4200000000000001,-0.0666666666666666,-5.333333333333333,2022,-8.3,14.799999999999997,-2.65,-0.2666666666666666,-37.333333333333336
Ronald Torreyes,,35.3,85.7,-3.37,-0.1,7.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ronel Blanco,No,23.3,62.5,-3.26,-0.1,9.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ronny Henriquez,No,23.2,54.0,1.62,0.0,12.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Rony Garcia,No,25.55,50.0,0.485,-0.05,-11.099999999999998,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Rony Garcia,No,20.975,59.125,-0.4125,0.05,13.55,2022,-4.574999999999999,9.125,-0.8975,0.1,24.65
Ross Detwiler,No,27.966666666666665,53.66666666666666,-0.9083333333333335,0.0,18.95,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ross Detwiler,No,27.325,55.900000000000006,-0.7049999999999998,-0.025,14.35,2022,-0.6416666666666657,2.2333333333333485,0.2033333333333337,-0.025,-4.6
Ross Stripling,No,26.08333333333333,64.31666666666666,0.2949999999999999,0.0499999999999999,13.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ross Stripling,No,27.83333333333333,70.13333333333334,2.556666666666666,0.5333333333333333,17.216666666666665,2022,1.75,5.816666666666677,2.2616666666666663,0.48333333333333345,3.9166666666666643
Rowan Wick,No,27.53333333333333,59.26666666666667,-1.518333333333333,-0.0333333333333333,15.066666666666668,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Rowan Wick,No,28.85,57.8,-0.7949999999999999,0.2,15.05,2021,1.31666666666667,-1.4666666666666757,0.7233333333333332,0.2333333333333333,-0.016666666666667496
Ryan Borucki,No,31.559999999999995,54.48,0.1219999999999999,-0.04,11.24,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Borucki,No,25.78,55.46,-1.596,-0.08,8.5,2022,-5.779999999999994,0.980000000000004,-1.718,-0.04,-2.74
Ryan Brasier,No,26.9,66.0,2.97,-0.1,10.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Brasier,No,28.28333333333333,67.45,-2.225,0.1333333333333333,19.65,2022,1.3833333333333329,1.4500000000000028,-5.195,0.2333333333333333,9.649999999999999
Ryan Buchter,,25.275,54.8,-1.3175,-0.15,8.975,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Burr,No,22.5,43.9,-1.87,-0.15,4.55,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Burr,No,29.8,52.82000000000001,1.2740000000000002,0.02,15.32,2021,7.300000000000001,8.920000000000009,3.144,0.16999999999999998,10.77
Ryan Castellani,No,20.0,58.8,-0.46,-0.1,-11.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Castellani,No,17.8,72.7,-0.67,0.1,9.1,2022,-2.1999999999999993,13.900000000000006,-0.21000000000000002,0.2,20.9
Ryan Feltner,No,26.316666666666663,60.88333333333333,-1.5466666666666669,0.0999999999999999,12.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Feltner,No,26.8,48.5,-4.63,-0.2,3.0,2021,0.48333333333333783,-12.383333333333333,-3.083333333333333,-0.29999999999999993,-9.3
Ryan Hartman,,28.3,60.0,0.23,-0.1,20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Helsley,No,33.266666666666666,62.6,3.7116666666666656,0.3166666666666666,33.85,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Helsley,No,26.72,56.720000000000006,1.438,0.06,11.22,2021,-6.546666666666667,-5.8799999999999955,-2.2736666666666654,-0.2566666666666666,-22.630000000000003
Ryan Hendrix,No,31.933333333333334,48.53333333333333,-0.2333333333333333,0.0,10.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Hendrix,No,28.125,46.875,-2.0725,-0.125,10.675,2021,-3.8083333333333336,-1.6583333333333314,-1.8391666666666664,-0.125,0.6750000000000007
Ryan McKenna,No,16.1,70.0,-3.79,0.0,-10.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Meisinger,,24.8,55.3,-5.08,-0.1,2.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Pepiot,No,27.6,62.675,0.2025000000000001,0.0,11.25,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Pressly,No,32.766666666666666,66.73333333333333,1.0416666666666667,0.2333333333333333,26.383333333333336,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Pressly,No,33.766666666666666,69.51666666666667,2.0500000000000003,0.3833333333333333,27.98333333333333,2021,1.0,2.7833333333333314,1.0083333333333335,0.15,1.5999999999999943
Ryan Sherriff,,29.84,55.24,-0.5259999999999999,0.0,7.38,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Tepera,No,30.4,62.88333333333333,2.478333333333333,0.3166666666666667,23.066666666666663,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Tepera,No,26.35,58.63333333333333,-0.2199999999999999,-4.625929269271485e-18,10.633333333333333,2022,-4.049999999999997,-4.25,-2.698333333333333,-0.3166666666666667,-12.43333333333333
Ryan Thompson,No,30.68,58.720000000000006,-1.4459999999999995,0.08,15.76,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Thompson,No,31.866666666666664,59.1,2.0033333333333334,0.1999999999999999,21.6,2021,1.1866666666666639,0.37999999999999545,3.4493333333333327,0.1199999999999999,5.840000000000002
Ryan Weathers,No,20.2,47.6,-2.39,0.0,-4.8,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Weathers,No,25.016666666666666,54.71666666666667,-1.4583333333333333,0.0166666666666666,10.983333333333334,2021,4.816666666666666,7.116666666666667,0.9316666666666669,0.0166666666666666,15.783333333333335
Ryan Weber,No,29.950000000000003,65.15,-3.805,-0.15,3.45,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Weber,No,29.5,75.26666666666667,1.35,-0.0333333333333333,5.8,2022,-0.45000000000000284,10.11666666666666,5.155,0.1166666666666667,2.3499999999999996
Ryan Yarbrough,No,25.380000000000003,69.36,-1.084,0.06,9.22,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryan Yarbrough,No,26.98333333333333,65.14999999999999,-2.981666666666667,0.1999999999999999,13.5,2021,1.6033333333333282,-4.210000000000008,-1.8976666666666668,0.1399999999999999,4.279999999999999
Ryne Harper,,28.660000000000004,67.38,1.288,-0.0399999999999999,12.06,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryne Nelson,No,27.7,53.6,5.0,0.3,14.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Ryne Stanek,No,27.55,55.4,1.075,0.0666666666666666,16.416666666666668,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Ryne Stanek,No,28.71666666666667,59.81666666666666,2.1666666666666665,0.1666666666666666,13.6,2022,1.1666666666666679,4.416666666666664,1.0916666666666666,0.1,-2.816666666666668
Sal Romano,,21.74,47.62,-1.468,-0.06,9.52,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Clay,No,25.7,52.26666666666667,-1.3683333333333332,-0.0333333333333333,5.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Clay,No,33.0,63.333333333333336,-1.1566666666666667,-0.0666666666666666,-3.866666666666666,2022,7.300000000000001,11.066666666666663,0.21166666666666645,-0.0333333333333333,-9.016666666666666
Sam Coonrod,No,22.9,63.1,-2.4400000000000004,0.0,10.85,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Coonrod,No,26.76,63.620000000000005,-0.3379999999999999,0.06,15.96,2021,3.860000000000003,0.5200000000000031,2.1020000000000003,0.06,5.110000000000001
Sam Hentges,No,24.95,49.11666666666667,-3.15,0.0666666666666666,13.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Hentges,No,30.066666666666663,60.68333333333334,2.165,0.1833333333333333,22.4,2022,5.116666666666664,11.56666666666667,5.3149999999999995,0.1166666666666667,9.249999999999998
Sam Howard,No,33.45,56.63333333333333,0.3699999999999999,-0.0166666666666666,13.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Howard,No,25.9,75.0,-1.49,-0.2,-25.0,2022,-7.550000000000004,18.366666666666667,-1.8599999999999999,-0.1833333333333334,-38.35
Sam Moll,No,29.066666666666663,52.28333333333333,0.6133333333333336,-0.0333333333333333,11.166666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Moll,No,31.15,51.55,0.98,0.0,2.1,2021,2.0833333333333357,-0.7333333333333343,0.36666666666666636,0.0333333333333333,-9.066666666666666
Sam Selman,No,30.85,56.86666666666667,-0.6433333333333332,-0.0499999999999999,18.03333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Selman,No,27.85,58.45,-0.3924999999999999,-0.025,0.9499999999999996,2021,-3.0,1.5833333333333357,0.2508333333333333,0.024999999999999897,-17.083333333333332
Sammy Long,No,25.4,58.125,-0.47,0.075,6.625,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sammy Long,No,28.22,59.720000000000006,-0.8320000000000001,-0.0399999999999999,8.9,2022,2.8200000000000003,1.595000000000006,-0.3620000000000001,-0.1149999999999999,2.2750000000000004
Sandy Alcantara,No,27.4,62.43333333333334,6.881666666666667,0.9833333333333334,17.45,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sandy Alcantara,No,27.71666666666667,64.51666666666667,2.351666666666667,0.7166666666666668,17.35,2021,0.31666666666667,2.0833333333333286,-4.529999999999999,-0.2666666666666666,-0.09999999999999787
Sandy Leon,No,29.4,66.7,0.96,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sandy Leon,No,26.775,61.725,-1.0375,-0.075,4.175,2021,-2.625,-4.975000000000001,-1.9975,-0.075,4.175
Scott Alexander,No,28.33333333333333,47.63333333333333,0.02,0.0,3.266666666666667,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Scott Alexander,No,30.9,69.05000000000001,4.01,0.15,19.4,2022,2.56666666666667,21.41666666666668,3.9899999999999998,0.15,16.133333333333333
Scott Barlow,No,33.03333333333333,61.2,2.055,0.3666666666666667,20.633333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Scott Barlow,No,32.96666666666667,61.18333333333334,2.151666666666667,0.1333333333333333,18.916666666666668,2022,-0.06666666666666288,-0.01666666666666572,0.09666666666666668,-0.2333333333333334,-1.716666666666665
Scott Blewett,,15.2,57.1,1.33,0.0,-4.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Scott Effross,No,30.9,65.71666666666667,2.083333333333333,0.2166666666666666,19.966666666666665,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Scott Effross,No,31.65,75.45,0.415,0.15,27.3,2021,0.75,9.733333333333334,-1.668333333333333,-0.0666666666666666,7.333333333333336
Scott Kazmir,,26.933333333333337,57.26666666666667,-1.89,-0.0333333333333333,13.533333333333331,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Doolittle,No,25.8,65.3,-0.7316666666666666,0.0833333333333333,13.583333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Doolittle,No,38.2,76.5,4.4,0.3,35.3,2022,12.400000000000002,11.200000000000003,5.131666666666667,0.21666666666666667,21.71666666666666
Sean Guenther,,23.950000000000003,57.85,-5.2,0.0,4.85,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Hjelle,No,27.8,55.475,-1.1375000000000002,0.025,22.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Manaea,No,28.616666666666664,66.51666666666667,1.2033333333333331,0.5833333333333334,20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Manaea,No,27.516666666666666,63.66666666666666,-2.805,0.1833333333333333,15.916666666666666,2022,-1.0999999999999979,-2.8500000000000085,-4.008333333333333,-0.4000000000000001,-4.083333333333334
Sean Newcomb,No,24.6,51.48,-0.422,0.04,12.64,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Newcomb,No,26.08,54.6,-2.9560000000000004,-0.16,10.02,2022,1.4799999999999969,3.1200000000000045,-2.5340000000000003,-0.2,-2.620000000000001
Sean Nolin,,24.1,58.2,0.375,0.05,6.5,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Poppen,No,27.98,59.52,0.3839999999999999,-0.06,7.8,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Poppen,No,32.0,59.0,-1.232,0.02,19.68,2021,4.02,-0.5200000000000031,-1.6159999999999999,0.08,11.879999999999999
Sean Reid-Foley,No,29.1,65.9,-3.75,-0.1,2.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sean Reid-Foley,No,30.366666666666664,54.26666666666667,-2.1,0.0333333333333333,24.566666666666663,2021,1.2666666666666622,-11.633333333333333,1.65,0.1333333333333333,22.266666666666662
Seranthony Dominguez,No,21.4,,0.46,0.0,33.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Seranthony Dominguez,No,28.0,59.68333333333334,1.2866666666666668,0.1833333333333333,20.15,2022,6.600000000000001,,0.8266666666666669,0.1833333333333333,-13.149999999999999
Sergio Alcantara,,0.0,,0.33,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sergio Romo,No,31.5,60.21666666666667,-0.58,0.0333333333333333,16.099999999999998,2021,-0.0,,-0.0,-0.0,-0.0
Sergio Romo,No,26.575,59.125,-1.7025,-0.15,14.425,2022,-4.925000000000001,-1.0916666666666686,-1.1225,-0.1833333333333333,-1.6749999999999972
Seth Elledge,,27.6,65.35,-3.2350000000000003,0.0,7.4,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Seth Frankoff,,18.700000000000003,42.4,-3.695,-0.15,1.45,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Seth Lugo,No,32.525,67.7,-0.4725,0.1,18.825,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Seth Lugo,No,29.03333333333333,60.81666666666666,0.3316666666666666,0.0666666666666666,18.2,2022,-3.491666666666667,-6.88333333333334,0.8041666666666666,-0.03333333333333341,-0.625
Seth Martinez,No,28.6,50.0,-3.46,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Seth Martinez,No,27.95,67.41666666666667,1.5616666666666663,0.0666666666666666,13.9,2022,-0.6500000000000021,17.41666666666667,5.0216666666666665,0.0666666666666666,13.9
Shane Baz,No,30.8,53.1,2.99,0.2,30.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shane Baz,No,29.45,58.8,-0.9,0.0999999999999999,17.6,2022,-1.3500000000000014,5.699999999999996,-3.89,-0.10000000000000012,-13.0
Shane Bieber,No,31.433333333333334,66.25,4.456666666666667,0.8166666666666668,20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Shane Bieber,No,31.85,63.975,3.49,0.6749999999999999,22.3,2021,0.41666666666666785,-2.2749999999999986,-0.9666666666666668,-0.14166666666666683,2.3000000000000007
Shane Greene,No,28.825,61.8,-0.8200000000000001,-0.1,8.125,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shane Greene,No,19.9,73.75,-0.285,-0.05,6.25,2022,-8.925,11.950000000000003,0.5350000000000001,0.05,-1.875
Shane McClanahan,No,32.53333333333333,63.78333333333333,2.333333333333333,0.4333333333333333,21.83333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shane McClanahan,No,32.13333333333333,62.53333333333333,3.896666666666667,0.6,23.23333333333333,2022,-0.3999999999999986,-1.25,1.563333333333334,0.16666666666666669,1.4000000000000021
Shaun Anderson,No,25.14,53.92,-3.92,-0.02,6.36,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shaun Anderson,No,28.6,85.7,-1.49,0.0,0.0,2022,3.460000000000001,31.78,2.4299999999999997,0.02,-6.36
Shawn Armstrong,No,27.32,64.16,-2.96,-0.06,24.16,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shawn Armstrong,No,28.2,61.25,-1.425,0.05,19.566666666666663,2022,0.879999999999999,-2.9099999999999966,1.535,0.11,-4.593333333333337
Shawn Morimando,,21.5,58.96666666666667,-1.8333333333333333,0.0,2.0666666666666664,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shea Spitzbarth,,17.299999999999997,59.05,0.79,-0.05,-3.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shelby Miller,No,36.2,70.0,-0.02,0.4,36.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Shelby Miller,No,21.95,43.9,-2.465,-0.2,-9.95,2021,-14.250000000000004,-26.1,-2.445,-0.6000000000000001,-46.650000000000006
Sheldon Neuse,No,18.33333333333333,47.76666666666667,0.7033333333333333,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Shohei Ohtani,No,28.933333333333334,57.5,3.723333333333333,0.5166666666666667,20.65,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Shohei Ohtani,No,32.15,60.95,5.441666666666667,0.95,27.21666666666667,2022,3.216666666666665,3.450000000000003,1.7183333333333342,0.43333333333333324,6.56666666666667
Silvino Bracho,No,24.5,73.2,-0.625,-0.05,10.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Simeon Woods Richardson,No,19.8,70.0,-0.69,0.0,5.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Sonny Gray,No,31.0,59.31666666666666,0.605,0.4333333333333333,20.816666666666663,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Sonny Gray,No,29.15,62.16666666666666,1.98,0.3999999999999999,15.4,2022,-1.8500000000000014,2.8499999999999943,1.375,-0.03333333333333338,-5.4166666666666625
Spencer Howard,No,28.35,62.96666666666667,-2.841666666666667,0.0666666666666666,12.883333333333336,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Spencer Howard,No,27.0,58.26666666666667,-5.65,-0.1999999999999999,14.133333333333333,2022,-1.3500000000000014,-4.699999999999996,-2.8083333333333336,-0.2666666666666665,1.2499999999999964
Spencer Patton,No,25.2,44.8,0.21,-0.1,6.9,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Spencer Patton,No,28.7,54.125,-0.24,0.15,19.45,2021,3.5,9.325000000000003,-0.44999999999999996,0.25,12.549999999999999
Spencer Strider,No,31.266666666666666,59.8,4.633333333333334,0.8333333333333334,28.96666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Spencer Strider,No,15.8,55.6,0.44,-0.1,-11.1,2021,-15.466666666666665,-4.199999999999996,-4.193333333333333,-0.9333333333333333,-40.06666666666667
Spencer Turnbull,,26.33333333333333,63.86666666666667,2.8166666666666664,0.5,21.03333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Spenser Watkins,No,25.71666666666667,65.78333333333333,-1.4283333333333337,0.1833333333333333,6.9,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Spenser Watkins,No,23.03333333333333,55.03333333333333,-6.916666666666667,0.0,5.333333333333333,2021,-2.683333333333337,-10.75,-5.488333333333333,-0.1833333333333333,-1.5666666666666673
Stefan Crichton,,24.6,49.5,-1.818,-5.551115123125783e-18,8.26,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Stephen Gonsalves,,22.6,45.8,0.12,0.0,8.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Stephen Nogosek,No,24.64,63.16,0.0619999999999999,-0.0399999999999999,23.56,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Stephen Nogosek,No,37.5,91.7,-0.32,-0.1,41.7,2021,12.86,28.540000000000006,-0.3819999999999999,-0.06000000000000011,18.140000000000004
Stephen Ridings,,37.8,65.0,-0.06,0.2,25.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Stephen Strasburg,No,27.23333333333333,49.93333333333334,-0.0666666666666666,0.0,1.2999999999999996,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Stephen Strasburg,No,32.5,60.9,-4.83,0.0,13.0,2022,5.266666666666669,10.966666666666661,-4.763333333333334,-0.0,11.700000000000001
Stephen Tarpley,,20.0,,-2.81,0.0,-50.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Steve Cishek,No,26.85,54.93333333333334,-0.145,0.1333333333333333,7.033333333333334,2021,-0.0,,-0.0,-0.0,-0.0
Steve Cishek,No,29.383333333333336,59.833333333333336,-0.9833333333333332,-0.0333333333333333,16.099999999999998,2022,2.533333333333335,4.899999999999999,-0.8383333333333332,-0.1666666666666666,9.066666666666663
Steven Brault,Yes,25.85,43.25,-1.525,0.05,7.55,2022,-0.0,-0.0,-0.0,-0.0,-0.0
